user_id,skill_name,mastery
98,16,0.054726609259408
182,5,0.0030819832634274
73,13,0.0012777507873096
33,16,0.0161169516547983
132,43,0.0184486948276432
124,32,0.0422962715324152
53,18,0.0016728807871784
85,32,0.0525709216063963
176,24,0.0483123742448168
108,32,0.0674441421667811
161,10,0.0001202377477725
98,5,0.0044998768130082
108,8,0.0087720130300847
86,23,0.0088398903845732
143,3,0.0015542569416491
17,12,0.0001263980315724
46,13,0.0018619836015997
93,49,0.0001732147685612
8,32,0.0644537011211317
189,32,0.0645861296470185
81,33,0.2369159488286917
20,45,0.0077364889782372
108,10,0.0001826390863621
164,47,0.0406066758638617
50,0,0.0857255022336809
98,32,0.0746137408165723
169,6,0.0058715657428149
47,32,0.0782017454198192
57,32,0.0742670305263716
98,12,7.043556762225497e-05
187,46,0.0105715133455394
44,49,0.0001442758507914
116,12,4.5356561807430496e-05
122,12,4.538590166292938e-05
30,1,0.0001025093413224
143,42,0.0133662427235097
84,49,0.0002919718663558
75,31,0.0301837389464567
31,49,0.0002919718663558
152,20,0.0434671060057166
103,1,9.494233273283515e-05
107,1,0.0001187194929635
181,24,0.0608669565509425
14,49,0.0001442758507914
42,36,0.0567636641513845
169,29,0.0052504927285638
10,3,0.0017155088402267
74,23,0.0101967540268507
123,3,0.0019170072231897
178,49,0.0002059805023749
32,0,0.0920614198515679
70,49,0.0002894132187513
52,46,0.0134827918729648
150,3,0.0023462933195732
198,49,0.0004001967666491
98,49,0.0003212977553328
197,13,0.0024818532950369
115,49,0.0002353114365143
154,34,0.0090399188565665
140,18,0.00196715460169
198,4,0.0240856277228256
24,40,0.0103141073840307
73,29,0.0059280968285128
102,34,0.0098117344727121
149,24,0.0709102996961646
171,24,0.068897959697628
138,46,0.0134087663712076
120,49,0.0003212977553345
52,40,0.010516520264749
96,46,0.0134781247204746
166,28,0.0006816762221903
63,47,0.0545911189534755
120,16,0.002357297250265
139,47,0.0542931453480464
91,40,0.0102881335833986
177,11,0.0159948749587065
51,5,0.0064664573278181
36,1,0.000120990354186
159,33,0.2929840335761912
17,28,0.000645246023485
23,12,3.840392709690792e-05
166,0,0.0917890460257688
187,32,0.0812646801870144
144,32,0.0954156450829475
82,33,0.3535973553736399
0,43,0.0227152832301016
194,42,0.0164382587877177
100,5,0.0082090351309862
4,27,0.0061540601872235
106,33,0.3340678014745094
105,5,0.0075018014432951
71,32,0.0922331286174473
183,42,0.0203578310090941
187,6,0.0072083322755761
30,12,3.954637952649073e-05
133,33,0.3249092726545041
92,49,0.0002386893373127
176,42,0.0158490871996034
45,32,0.0916265344158751
163,9,0.0378705783270289
70,8,0.012377999151276
82,15,0.0076201255121694
3,12,0.9999999997463146
45,45,0.0138345547351823
8,6,0.0209971693257613
32,49,0.0001687568508066
199,11,0.0187695166758994
110,26,0.0159456076758043
152,31,0.0327536683081448
163,45,0.0168948627402591
110,28,0.0007695882151107
69,40,0.0115447662807459
33,22,0.087759464765143
38,22,0.0867064782827338
55,49,0.0003156667492062
167,10,0.0002191365350194
108,16,0.0033575945300012
106,49,0.0001687568508066
61,49,0.0003475496111884
190,24,0.0836832885179822
166,24,0.0895163035357664
3,49,0.0003475496111884
3,37,0.000203083482318
147,49,0.0002515793003252
111,10,0.0002668565009056
10,40,0.0117616499360253
110,24,0.0817118566302466
146,46,0.0139712619939263
