user_id,skill_name,mastery
165,28,0.0014185341619682
115,33,0.1664449941789194
67,8,0.0506561969532589
132,33,0.1623655400238452
130,33,0.1771569062833287
19,49,0.0977750392696443
122,33,0.1663887739194866
37,49,0.0980584756172516
30,9,0.0797564720492981
163,6,0.0017262015690005
75,19,0.0064191939236849
194,24,0.0513604924098186
22,24,0.0496532372500623
125,49,0.0971944310205323
17,14,0.000691721405936
142,12,2.307386147755881e-05
14,14,0.0002157809207979
32,29,0.0025990390161046
162,19,0.0064809949088386
191,49,0.0980584617843522
70,42,0.9999999995014875
164,19,0.0062969248275114
140,1,0.0542705563334669
155,24,0.050787935240871
50,24,0.0525162003535937
175,12,2.3073861487068237e-05
37,24,0.0507879166045731
159,47,0.0183454420341558
54,24,0.0496532372645013
141,47,0.0183168071352975
37,40,0.1867207125591962
151,1,0.0635208108976274
100,20,0.0097193795910271
44,20,0.0117031032066903
97,24,0.0542764056221392
83,42,0.999999989171102
160,1,0.0529628702091498
104,24,0.0496532372633581
91,29,0.0036932011124858
101,27,0.005677335704967
70,27,0.0059983106669368
99,24,0.0582900493677962
105,24,0.0582900493676977
104,8,0.0555430888436634
85,42,0.3072886528845998
108,24,0.0600545100945761
85,34,0.0171402908710118
34,40,0.2018143864600446
87,46,0.0362130205771397
111,20,0.0105160416361187
117,24,0.059462779219624
66,24,0.0588746312422054
153,47,0.0200635981363866
131,34,0.0154177420512903
135,24,0.0565575326044301
93,6,0.0013099837218784
161,4,0.0001275753834128
171,19,0.007047988708748
49,40,0.2014064038837845
145,1,0.0619124459297793
142,24,0.0582900493681807
180,29,0.0027822390922724
41,24,0.0627568921894914
122,13,0.0005181523263506
172,12,9.058354856085588e-05
98,8,0.055069841568952
47,29,0.003537434698208
30,47,0.0202378224850303
65,46,0.0336348742480649
167,13,0.0005178026797532
156,24,0.0554200446473871
39,34,0.0162325768914012
98,4,3.856513646609202e-05
134,47,0.0202085558949111
97,8,0.0541522955378029
16,24,0.0571315180230948
6,3,0.1441982186605525
17,34,0.0166805740177273
127,47,0.0202966329476517
53,46,0.0309484590345673
5,24,0.058874631242167
28,35,0.0310901299512044
92,45,0.0324556556666467
185,23,8.742389472814131e-06
3,10,0.01301809654817
123,40,0.198628675967105
164,33,0.2020681111918411
44,35,0.0289548653976114
155,23,8.359281904867724e-06
169,23,1.3518570799456598e-05
133,40,0.2011068937190715
53,19,0.0070170653620813
110,33,0.1974672646454401
142,6,0.0013099837218784
60,3,0.1392940999454335
86,33,0.2166733579317016
63,6,0.0017420247542325
157,28,0.0016176238117842
77,1,0.060597800859583
70,33,0.1974593336351142
106,47,0.0201502985965277
57,8,0.0552167072734203
45,33,0.2068052672522698
35,42,0.2321040680634791
70,3,0.1380464701063845
25,33,0.1930281577988448
70,12,0.0001047391767134
135,35,0.036576671242607
192,47,0.0202086089735002
141,42,0.9999999999748777
191,32,0.0261388164956093
179,32,0.0263775849338481
114,45,0.0270847346256534
75,23,9.24879496383763e-06
84,47,0.02000625151271
132,32,0.0263555373898676
16,49,0.10571806793472
179,40,0.2005428250999615
39,46,0.0314963091606886
99,18,0.0649172463870453
41,26,0.0068922932098085
118,21,0.0137825649165572
40,12,0.0003767140869936
194,40,0.2017712605072136
82,32,0.0262463288941395
177,35,0.0296529622071679
7,47,0.0200062515154402
86,3,0.1466093136617449
15,32,0.0263116487813853
3,9,0.0832646603604186
6,12,0.0001108010652381
43,1,0.0573567448288539
166,43,0.0082941641519652
87,28,0.001831421300566
34,46,0.0304107199269768
69,47,0.0200924295680009
114,6,0.001351691747269
71,47,0.0198730670545147
101,6,0.0017420247542325
33,41,9.955487608470262e-06
159,49,0.106559695887323
25,1,0.0669077940469535
3,42,0.2218761587481142
44,39,0.0004237236425217
53,39,0.0004211559932704
48,11,0.0075542567469345
137,3,0.1405333909356231
138,16,0.0033465963327474
163,42,0.2852320295539837
93,16,0.0033660339413741
64,41,1.855524193802566e-05
186,8,0.0544539447507417
53,22,1.0
71,16,0.0033483565796559
120,6,0.0013948502302648
151,49,0.1052820102135314
129,10,0.0156384672886874
197,0,0.0001955583790158
182,27,0.0061990789969949
172,3,0.1513381304110086
168,3,0.1442005798648601
5,8,0.0547597624579052
7,6,0.0016342223516354
89,22,1.0
25,16,0.0033571777188747
122,10,0.0149415886827034
22,16,0.0033554106888039
141,49,0.1064220252708434
187,5,0.1100313688435817
185,3,0.1478011482636321
149,22,1.1293342736802788e-07
89,0,0.0002639282801105
29,8,0.054152320027916
142,22,1.8917132248342947e-07
83,0,0.0001802645862871
170,8,0.0540030398941646
112,5,0.0968558282416951
69,0,0.0001802645862871
132,22,1.2221254014624078e-07
116,15,0.007108089672628
167,5,0.1196669766104821
37,43,0.0076218810337955
133,22,1.2197624893759465e-07
134,6,0.0014786135104625
106,10,0.0133884912214338
75,10,0.0179025928467598
145,46,0.0352532414937977
104,22,9.98754548391033e-08
104,41,2.7995990047549828e-05
68,10,0.0171623276267717
123,10,0.0168036433334636
140,46,0.0388287620724405
48,47,0.0216383225311609
167,3,0.1576145223875694
140,10,0.0175285927040739
64,22,0.986614533601658
166,3,0.1528926758023419
31,8,0.0582707367006103
88,31,6.934647609033478e-05
145,3,0.1552676025994634
197,10,0.0154417267699129
19,22,1.1372736566158715e-07
130,3,0.1493644004289954
1,42,0.2591081350812593
7,22,1.982141426741932e-07
154,11,0.0087556173731681
190,22,1.4169337209643488e-07
116,3,0.1540842672333429
103,3,0.1587779058576194
104,3,0.1610825055463016
88,7,0.0403293845456447
165,21,0.0152802788161496
4,41,2.3587116661224812e-05
45,23,1.3882531885720025e-05
67,49,0.1137192447279704
90,3,0.1552681586117762
15,12,3.997469421124952e-05
59,23,4.6575455969284255e-05
23,10,0.0154417267703652
61,32,0.0285573403266572
184,43,0.0085882018206409
20,12,3.18299711119438e-05
45,8,0.0584175767128262
42,47,0.0216088193153821
48,8,0.059629657513731
67,12,7.873521971947343e-05
76,23,8.433417207791547e-06
71,12,4.608082816224928e-05
64,3,0.1587776904108774
11,10,0.0154417267699139
75,12,3.997469421119535e-05
91,33,0.234667956595786
34,49,0.113575441247066
84,12,4.6080828162223646e-05
5,10,0.0154417267699136
69,43,0.0085882018206409
109,46,0.0312953041504346
115,47,0.021666763946508
174,23,1.5926073943752322e-05
33,47,0.0218103233306371
179,33,0.1958694759621632
114,40,0.2142081385811432
73,49,0.1148293609266754
22,3,0.1576169773566209
104,40,0.2139386975327206
180,49,0.1152755382281626
132,12,3.182997111199733e-05
90,40,0.2154624256721338
2,3,0.1622248048929629
56,42,0.2691582952319003
29,34,0.0180110306467903
74,40,0.2144417222808159
157,46,0.036996489791351
143,12,2.5610851783124503e-05
144,12,9.718064237369998e-05
95,6,0.0016604158054939
45,34,0.0177118929360976
189,29,0.0038218315445317
141,20,0.0140188108678242
130,29,0.0029580921373547
65,24,0.0628162940479436
187,12,2.356589322553402e-05
82,34,0.0171290474219229
90,20,0.0134466448719133
75,24,0.0594157384475571
74,24,0.0645638498289436
65,20,0.0114999972681348
63,20,0.012991288171739
84,24,0.0599738535045666
0,13,0.0004490916600246
49,20,0.0112993545733843
147,47,0.0216667639463047
89,29,0.0049223934712886
18,20,0.0114999972681348
112,24,0.0611004068072735
86,13,0.0004781989326056
170,4,5.7242809102699694e-05
121,24,0.063395271673636
146,1,0.067482820006092
143,1,0.0661767345161833
169,46,0.0358243346045115
127,13,0.000555200725156
171,34,0.0186249775430124
131,13,0.0005047210708587
177,13,0.0004988475989421
125,1,0.0616867766775526
66,6,0.0016126092422654
23,14,0.0003748762644555
167,47,0.0218103233299546
188,28,0.0021199393506624
3,35,0.0400940219810773
191,24,0.0616688783191261
91,19,0.0076785243206831
171,46,0.0382083005838695
29,35,0.0323683467169157
102,1,0.0668284771726689
182,47,0.0216952951415074
162,6,0.0017610723139112
112,42,0.2018134714956132
47,19,0.0073424264833758
22,49,0.1141438478255227
17,49,0.1141438476812824
128,35,0.0345329225457445
91,14,0.0003986787433178
100,18,0.0696382597681014
146,45,0.033197547067381
121,28,0.0021199393506775
35,46,0.0394606811032254
110,39,0.0004549723890813
197,6,0.0018688473254976
140,14,0.0002086200091261
5,37,0.0006585089791062
38,37,0.0007503873171901
189,16,0.0036292834295363
192,6,0.0018688473254976
30,5,0.1086712911077457
150,16,0.0036363434819599
39,6,0.0018140394449765
117,26,0.0072357769710177
25,28,0.0024534063429993
29,46,0.0369966067382207
19,15,0.0078521958380318
168,42,0.2018134714956132
196,27,0.0064810792193305
110,49,0.1145584253730045
176,8,0.0584175778975003
49,16,0.0036310454135305
68,15,0.0078885746831533
125,0,0.0003061185419152
190,46,0.035824232086699
14,16,0.0036434175290511
13,16,0.0036292835742101
85,5,0.1425035425587088
148,27,0.0067217611343149
121,0,0.0002300753729571
189,15,0.0077121834442795
134,27,0.0066608281469825
182,15,0.0077080867843588
162,48,0.1871901372317092
109,48,0.1872189028147114
106,27,0.006540491398583
153,46,0.0352194418710411
181,3,0.1695099191162886
150,42,0.2283135494641675
167,42,0.9999842655886644
59,0,0.0003227140938248
3,0,0.0002655930990957
101,1,0.0742731139404186
119,1,0.0665789237151051
128,42,0.999999572690086
81,49,0.1219196202942153
168,1,0.0723148693031983
171,1,0.0703798659347839
172,1,0.0678357298526563
76,42,0.2938238997421164
19,10,0.0156861616104898
26,10,0.0169619019368662
39,10,0.0129765898935536
45,42,0.228313549464166
47,42,0.9878119026735204
95,10,0.0176410704922552
109,10,0.0172979272959956
110,10,0.0139901652054635
114,10,0.0139901652054378
188,41,9.83539234680658e-06
181,10,0.0194687457156339
166,41,2.68727899094542e-05
100,43,0.0071493896053064
131,49,0.1264618768579339
106,43,0.0081610514666362
65,12,2.4395924266132508e-05
9,12,3.265998843335256e-05
100,12,3.617310978021802e-05
140,12,6.557374379267329e-05
118,12,6.557374379267356e-05
129,12,6.557374379267329e-05
1,13,0.0005353265356076
26,49,0.1223364030125393
182,12,2.372687179767019e-05
71,13,0.0005460421910268
79,13,0.0005682908521956
89,13,0.0006722050566423
191,12,9.80105512108862e-05
197,12,2.4395924266132314e-05
38,9,0.094943303584315
99,49,0.1217784647017796
9,41,2.2359448317954785e-05
147,40,0.2276241198758898
120,40,0.2305284210371648
8,9,0.0988733462233375
53,40,0.2305896442346239
64,40,0.2281650525496217
4,49,0.1232028037671542
29,40,0.2315187557245098
52,15,0.0087858245171204
11,40,0.2303404074595687
183,8,0.0635654156858244
138,4,5.20727472965585e-05
64,15,0.0087858245171204
73,15,0.0083814236576513
177,48,0.2001547273118438
178,8,0.063265257957414
180,48,0.2001675425643496
194,49,0.1219196202748253
197,39,0.000489029109737
6,4,5.891557455404799e-05
16,4,3.623729947849381e-05
167,8,0.0646492712227095
98,48,0.2000097485050735
26,16,0.0039085153040252
35,16,0.0039261868862762
36,16,0.0039155671069082
55,16,0.0039279617725014
70,16,0.0039049977910254
43,16,0.0039014770069933
16,5,0.0940483708602894
74,16,0.003910276155978
159,8,0.0644912081367195
120,39,0.0004900480395211
122,16,0.0039208706736921
100,49,0.1212024494998739
89,17,0.1234290999588041
139,8,0.0643342303946785
98,17,0.134210267266485
126,18,0.0753840251213932
13,18,0.0894438417947063
75,18,0.0787855159772372
132,8,0.0640235127350523
192,45,0.0429380483923814
121,8,0.0646492712269984
46,19,0.0081554379795335
0,46,0.0384913562575147
120,8,0.0646492722223227
151,19,0.0079726615658457
106,8,0.0646492722357673
79,20,0.014181025036238
18,46,0.0408615307551731
112,47,0.0236153875603244
64,8,0.0631167311422731
75,37,0.0006760625401131
198,35,0.0329815154192046
91,36,0.1783129031983985
75,47,0.0233839290993847
150,35,0.0418610621389372
74,35,0.0402360200959603
65,6,0.0017829863076153
59,35,0.0364347127961518
62,47,0.0233839290992515
67,22,0.016711452359822
30,8,0.0644912071732249
124,22,2.462024576294252e-07
109,49,0.1221986541778592
120,22,9.69674838379958e-08
182,34,0.0201184216919356
26,8,0.063265258198326
179,22,1.39294187972369e-07
87,6,0.0019365722302275
129,34,0.0201184216915732
188,22,0.0002149771654005
101,34,0.017502660447121
105,34,0.0196669194293257
84,46,0.0362736779110775
57,23,1.6201417450069242e-05
68,23,1.4157876517407933e-05
81,34,0.0190514362321238
8,24,0.061720876733495
14,24,0.0622602268160966
64,7,0.0433975951153708
115,24,0.066696657234127
136,23,1.4157876517407933e-05
154,24,0.0651226482677296
22,47,0.0233260452611213
188,24,0.0644511936235108
195,24,0.066696657234128
198,24,0.061720876733495
12,7,0.0438470388318204
18,34,0.0201184216915725
45,26,0.0075880063170763
128,26,0.0073183284033635
129,26,0.0081507102948017
131,26,0.0071863150439894
62,33,0.2128069030433786
171,33,0.2428354077231075
185,33,0.1984789200421806
189,31,5.9062700706382455e-05
35,32,0.0306684791267911
96,32,0.0305817493468809
196,26,0.0060118574600421
13,27,0.0070438918027169
196,46,0.0402542507531233
166,31,5.9062700706382455e-05
49,27,0.0071238097442609
79,27,0.0070042682684215
12,28,0.0020330911227044
136,27,0.007204630477945
182,46,0.0421069615559571
119,6,0.0017829863076153
127,46,0.039069139993812
89,28,0.0017600582965943
181,28,0.0023391314059156
187,28,0.0019618837803141
124,6,0.0016443655729611
89,30,0.0001008111662027
151,3,0.1700002832881078
29,3,0.1660892280364043
122,49,0.1221985807010633
76,1,0.0736177736818402
86,1,0.0672060602262344
40,1,0.0723148694021493
183,0,0.0002379423306092
139,0,0.0002006219123745
66,1,0.0738923178842428
170,3,0.1800053892256594
8,30,8.733030997344683e-05
32,3,0.1832812120953606
137,42,0.2885218836683137
127,42,0.3361298794060561
83,49,0.1307073628087808
109,42,0.261526425289206
103,42,0.297794885995243
136,1,0.0770715803626628
102,42,0.9999997329088092
101,42,1.0
89,42,0.3167257091777621
88,42,0.3071974826342172
54,10,0.0181753129469861
197,1,0.073264080133319
191,1,0.0783611666790874
194,30,5.700865066178184e-05
71,42,0.2979091545414798
67,42,0.3361298794060561
60,10,0.0188528064543754
130,46,0.0460668080487386
182,28,0.0028254161940911
44,10,0.0172109150718636
115,10,0.0183961088071703
86,10,0.0210640273453785
4,42,0.3476907482137147
0,42,0.3263706149581145
138,28,0.0018400876333954
131,28,0.0017695476375527
124,28,0.0024825008050971
75,28,0.0027359880274844
117,6,0.0018074373394556
121,46,0.0395235392550766
183,46,0.0460667960796971
171,27,0.007608009661003
192,41,2.1265195840425783e-05
171,11,0.0063966488180246
132,11,0.0063966488180246
41,11,0.0091226373604492
198,10,0.0199237669441598
179,41,1.8069180010490207e-05
33,12,6.62032754925887e-05
188,31,3.571344834497405e-05
112,27,0.0075680914239422
67,27,0.0077291184448638
38,49,0.1333971214201812
54,12,5.559043928509389e-05
61,27,0.0077699435794733
142,33,0.2132702712669835
37,33,0.2654685402468497
65,32,0.0329082870086834
46,32,0.0328208540996299
3,34,0.0201068569453841
125,41,1.0102198220695016e-05
95,12,2.590757016572401e-05
151,26,0.0080846886814802
124,26,0.0079490350505888
101,41,1.672667484546016e-05
21,34,0.0214633359011204
16,34,0.0214633354032422
117,12,2.7070460403738476e-05
189,12,2.5907570165724e-05
25,26,0.008361799789372
28,34,0.0206967818719921
37,34,0.0216206410554626
133,12,3.680267850035429e-05
52,34,0.0209994522871269
21,7,0.0485354672342235
179,12,5.559044184635239e-05
162,43,0.0071505443496894
159,24,0.0694048522438238
194,12,2.5025507815983927e-05
88,13,0.0005403157052656
115,23,1.1650611372481253e-05
29,24,0.0656182381662674
5,41,1.3512835713587063e-05
34,23,8.531931827686246e-06
104,34,0.0206967818719901
170,23,2.2681480897388305e-05
130,34,0.0213073761048909
124,13,0.0005502592955074
161,34,0.0199625256669515
72,46,0.0435480934194151
132,34,0.020847465835235
186,22,9.953406859221819e-08
157,40,0.2438311965687541
166,22,1.8182824464636572e-07
79,14,0.0004387995397169
138,40,0.2460036786144185
158,22,2.988131800830932e-06
122,22,1.6862014651015297e-07
103,14,0.0002375876183106
60,40,0.2406762356418227
108,22,1.9668594411703362e-07
63,46,0.0330539680120063
26,35,0.0362298707009559
195,34,0.0208474658352705
85,40,0.2419310404381107
79,22,1.0926547936666773e-07
88,22,2.156420656280196e-05
25,40,0.2460047356735049
90,35,0.0427850524445669
65,22,9.953406859221819e-08
197,14,0.00035267461586
49,22,1.0926547936666773e-07
172,8,0.0691855777960771
41,46,0.0441622040601446
37,22,1.568784999533205e-07
175,21,0.0181593277331993
12,22,1.0
189,21,0.0174730317294047
183,21,0.0172746247842756
161,35,0.0349211477090014
86,4,3.1310204728087825e-05
78,47,0.024589417235735
117,15,0.0089133615761232
168,15,0.0092028123346916
145,21,0.018229702950928
195,15,0.009056799714357
35,37,0.000871689377382
26,37,0.0006939731594883
164,8,0.0691855777602097
167,39,0.0005240878876143
145,39,0.000524342444604
61,16,0.0042054748053742
89,21,0.0173397124657648
82,21,0.0178810288657426
79,21,0.0174730317318467
91,21,0.0178122475713421
63,8,0.0691855777649009
127,39,0.0005251098362909
111,39,0.0005238334356102
188,20,0.0128269013294219
117,47,0.0253623123950047
170,16,0.0041860546635749
24,6,0.001853615354849
177,16,0.0042090239962212
28,39,0.0005240878876143
35,5,0.1470123155902339
169,20,0.0158240340234584
168,20,0.013620534942032
151,17,0.1301612033578796
29,19,0.0084544133694642
86,20,0.0128269013294219
81,20,0.0142475601287376
130,20,0.013826441398991
44,38,0.0031695291975331
32,19,0.0088507169923354
51,20,0.0155886753376512
27,19,0.0087267869899212
61,19,0.008604636715149
166,19,0.0085743742769722
183,19,0.008850716992335
67,5,0.1375247707650104
164,45,0.0303106545976231
74,5,0.1059725307216669
157,47,0.0253035453013451
136,19,0.0084842410426919
86,49,0.1303047041502129
46,1,0.0701606267831985
34,1,0.0790098156025976
121,49,0.1296118585341575
147,42,0.2703834103898124
175,42,0.2528160022163429
76,0,0.0003308948950807
40,0,0.0003172928598736
15,43,0.0074898293937985
193,42,0.3570348017577446
4,1,0.0743069627688619
0,1,0.080488247274592
114,8,0.0699870642224138
151,5,0.125118372817084
115,8,0.0727830100658688
165,47,0.0265881537106104
135,19,0.0093612495640937
107,8,0.0735533117797736
84,38,0.0033796912726011
176,19,0.0092383547369035
105,8,0.0717307780761965
179,5,0.1812737684360736
0,6,0.0018772393117825
57,20,0.0151803386979664
120,20,0.0143520201997026
118,20,0.0151803386979665
133,20,0.0159461549345163
105,49,0.13818915191405
12,18,0.0832556232691083
25,39,0.0005619421900034
166,20,0.0135716067337895
38,39,0.0005586209673111
32,39,0.0005609137116511
31,39,0.0005591297307002
26,39,0.0005593842698406
197,47,0.0267599338228923
35,6,0.0022775363028879
119,16,0.0044724578155006
78,16,0.0044901516701058
103,39,0.000561935444577
133,39,0.0005609137116511
57,21,0.0193262546236932
39,16,0.0044795185062512
83,48,0.2252588433977267
64,16,0.0044759853582764
43,6,0.0016393267228211
93,48,0.2253016307493883
158,15,0.0096978312497061
87,45,0.0338508532448153
128,21,0.0192563674511723
189,35,0.0539460608717112
137,48,0.2250806906370688
162,35,0.0437208260071695
100,15,0.0100304667920724
93,15,0.0096978312497061
171,21,0.0186415895528307
167,21,0.0194669929981973
195,21,0.0188437035271684
145,35,0.036813485410541
130,35,0.04223101352797
119,35,0.0468767911294667
149,4,4.9025512532221856e-05
108,35,0.0477040357188044
72,22,1.5279336091042168e-07
190,8,0.073553311771747
181,49,0.1399802383439847
58,22,1.2141345555325785e-07
54,35,0.0401008563825166
44,40,0.2550505282045417
33,40,0.2596074203769968
